IrE,ErE,Reward,Param,Value,Q-value
0.088,0.32,0,averageRoomVentilationRate,3,-0.4382
0.208,0.322,-0.154,averageRoomVentilationRate,1.2,-0.6311
0.2,0.346,-0.146,averageRoomVentilationRate,3,-0.4412
0.05,0.326,0,averageRoomVentilationRate,3,-0.4147
0.4,0.35,-0.35,averageRoomVentilationRate,0,-0.6456
0.202,0.346,-0.152,averageRoomVentilationRate,3,-0.4202
0.084,0.292,0,averageRoomVentilationRate,3,-0.395
0.332,0.222,-0.282,averageRoomVentilationRate,3,-0.4277
0.204,0.346,-0.154,averageRoomVentilationRate,3,-0.4328
0.068,0.31,0,averageRoomVentilationRate,3,-0.4069
0.356,0.234,-0.306,averageRoomVentilationRate,3,-0.4436
0.156,0.346,-0.106,averageRoomVentilationRate,3,-0.4382
0.154,0.348,-0.104,averageRoomVentilationRate,1.8,-0.5851
0.37,0.288,-0.32,averageRoomVentilationRate,3,-0.4759
0.146,0.344,0,averageRoomVentilationRate,3,-0.4474
0.094,0.282,0,infectionProbability,0.2,-0.3869
0.342,0.344,-0.292,infectionProbability,0.2,-0.4221
0.132,0.342,0,infectionProbability,0.2,-0.3968
0.132,0.278,0,infectionProbability,0.2,-0.373
0.352,0.344,-0.302,infectionProbability,0.2,-0.411
0.49,0.35,-0.44,infectionProbability,0.6,-0.6057
0.14,0.252,0,infectionProbability,0.2,-0.3863
0.374,0.348,-0.324,infectionProbability,0.2,-0.4279
0.108,0.344,0,infectionProbability,0.2,-0.4023
0.156,0.23,-0.106,infectionProbability,0.2,-0.3993
0.358,0.346,-0.308,infectionProbability,0.2,-0.437
0.096,0.342,0,infectionProbability,0.2,-0.4107
0.192,0.198,-0.142,infectionProbability,0.2,-0.4145
0.332,0.35,-0.282,infectionProbability,0.2,-0.446
0.06,0.336,0,infectionProbability,0.2,-0.4193
0.26,0.284,-0.21,infectionProbability,0.8,-0.5617
0.268,0.35,-0.218,infectionProbability,0.2,-0.4377
0.072,0.334,0,infectionProbability,0.2,-0.4115
0.254,0.2,-0.204,infectionProbability,0.2,-0.4276
0.25,0.35,-0.2,infectionProbability,0.2,-0.4419
