IrE,ErE,Reward,Param,Value,Q-value
0.3,0.2,-0.244,averageRoomVentilationRate,3,-0.9478
0.3,0.23,-0.244,averageRoomVentilationRate,2.4,-0.9566
0.36,0.238,-0.304,averageRoomVentilationRate,3,-0.9707
0.3,0.232,-0.244,averageRoomVentilationRate,2.4,-0.9671
0.3,0.35,-0.244,averageRoomVentilationRate,0.6,-1.0035
0.346,0.248,-0.29,averageRoomVentilationRate,1.8,-0.9863
0.3,0.254,-0.244,averageRoomVentilationRate,2.4,-0.9772
0.3,0.15,-0.244,averageRoomVentilationRate,3,-0.9806
0.35,0.274,-0.294,averageRoomVentilationRate,2.4,-0.9969
0.3,0.298,-0.244,averageRoomVentilationRate,1.8,-0.9947
0.3,0.146,-0.244,averageRoomVentilationRate,3,-0.9902
0.362,0.24,-0.306,averageRoomVentilationRate,3,-1.0118
0.3,0.286,-0.244,averageRoomVentilationRate,1.8,-1.0037
0.3,0.182,-0.244,averageRoomVentilationRate,2.4,-1.0059
0.3,0.336,-0.244,averageRoomVentilationRate,1.2,-1.0093
0.3,0.35,-0.244,averageRoomVentilationRate,0.6,-1.0122
0.3,0.342,-0.244,infectionProbability,0,-1.0202
0.5,0.35,-0.444,infectionProbability,0.8,-1.0627
0.3,0.35,-0.244,infectionProbability,0,-1.0282
0.314,0.35,-0.258,infectionProbability,0.4,-1.0359
0.3,0.35,-0.244,infectionProbability,0,-1.0359
0.5,0.35,-0.444,infectionProbability,1,-1.0818
0.3,0.342,-0.244,infectionProbability,0,-1.0432
0.5,0.35,-0.444,infectionProbability,0.4,-1.0832
0.5,0.35,-0.444,infectionProbability,0.6,-1.0864
0.312,0.344,-0.256,infectionProbability,0,-1.0527
0.5,0.35,-0.444,infectionProbability,0.2,-1.0969
0.3,0.35,-0.244,infectionProbability,0,-1.0594
0.34,0.338,-0.284,infectionProbability,0,-1.0738
0.5,0.35,-0.444,infectionProbability,0.8,-1.109
0.3,0.35,-0.244,infectionProbability,0,-1.0797
0.37,0.342,-0.314,infectionProbability,0,-1.0993
0.5,0.35,-0.444,infectionProbability,1,-1.1273
0.5,0.35,-0.444,infectionProbability,0.4,-1.1287
0.38,0.35,-0.324,infectionProbability,0.6,-1.1077
0.5,0.35,-0.444,infectionProbability,0.2,-1.1418
0.124,0.35,0,averageRoomVentilationRate,1.8,-0.9636
0.414,0.268,-0.358,averageRoomVentilationRate,1.8,-0.9966
0.362,0.35,-0.306,averageRoomVentilationRate,1.8,-1.018
0.092,0.322,0,averageRoomVentilationRate,2.4,-0.9656
0.374,0.348,-0.318,averageRoomVentilationRate,2.4,-0.9906
0.252,0.35,-0.196,averageRoomVentilationRate,2.4,-0.9902
0.148,0.306,0,averageRoomVentilationRate,2.4,-0.9506
0.492,0.35,-0.436,averageRoomVentilationRate,0,-1.0523
0.212,0.35,-0.156,averageRoomVentilationRate,2.4,-0.9438
0.154,0.29,0,averageRoomVentilationRate,2.4,-0.906
0.366,0.35,-0.31,averageRoomVentilationRate,2.4,-0.9318
0.176,0.346,-0.12,averageRoomVentilationRate,2.4,-0.9185
0.176,0.248,-0.12,averageRoomVentilationRate,2.4,-0.9058
0.392,0.35,-0.336,averageRoomVentilationRate,2.4,-0.9367
0.208,0.35,-0.152,averageRoomVentilationRate,2.4,-0.9297
0.21,0.234,-0.154,averageRoomVentilationRate,2.4,-0.9233
0.354,0.35,-0.298,averageRoomVentilationRate,2.4,-0.9459
0.15,0.348,0,averageRoomVentilationRate,2.4,-0.9081
0.24,0.222,-0.184,averageRoomVentilationRate,2.4,-0.9086
0.368,0.35,-0.312,averageRoomVentilationRate,2.4,-0.9346
